codigo,nombre_cuenta,imputable,is_group,nivel,codigo_padre,root_type
1.2.06.01.07.05.04,Equipos de transporte ferroviario - Pérdidas por deterioro,S,0,7,1.2.06.01.07.05,Asset
1.2.06.01.07.05.05,Equipos de transporte ferroviario - Mejoras,S,0,7,1.2.06.01.07.05,Asset
1.2.06.01.07.06,Embarcaciones,N,1,6,1.2.06.01.07,Asset
1.2.06.01.07.06.01,Embarcaciones - Valores de origen 1.2.06.01.07.06.02 Embarcaciones - Revaluaciones                                                         S 1.2.06.01.07.06.03 Embarcaciones - Depreciaciones acumuladas                                                                              S,S,0,7,1.2.06.01.07.06,Asset
1.2.06.01.07.06.04,Embarcaciones - Pérdidas por deterioro,S,0,7,1.2.06.01.07.06,Asset
1.2.06.01.07.06.05,Embarcaciones - Mejoras,S,0,7,1.2.06.01.07.06,Asset
1.2.06.01.07.07,Equipos de tracción,N,1,6,1.2.06.01.07,Asset
1.2.06.01.07.07.01,Equipos de tracción - Valores de origen,S,0,7,1.2.06.01.07.07,Asset
1.2.06.01.07.07.02,Equipos de tracción - Revaluaciones,S,0,7,1.2.06.01.07.07,Asset
1.2.06.01.07.07.03,Equipos de tracción - Depreciaciones acumuladas,S,0,7,1.2.06.01.07.07,Asset
1.2.06.01.07.07.04,Equipos de tracción - Pérdidas por deterioro,S,0,7,1.2.06.01.07.07,Asset
1.2.06.01.07.07.05,Equipos de tracción - Mejoras,S,0,7,1.2.06.01.07.07,Asset
1.2.06.01.07.08,Equipos de elevación,N,1,6,1.2.06.01.07,Asset
1.2.06.01.07.08.01,Equipos de elevación - Valores de origen,S,0,7,1.2.06.01.07.08,Asset
1.2.06.01.07.08.02,Equipos de elevación - Revaluaciones,S,0,7,1.2.06.01.07.08,Asset
1.2.06.01.07.08.03,Equipos de elevación - Depreciaciones acumuladas,S,0,7,1.2.06.01.07.08,Asset
1.2.06.01.07.08.04,Equipos de elevación - Pérdidas por deterioro,S,0,7,1.2.06.01.07.08,Asset
1.2.06.01.07.08.05,Equipos de elevación - Mejoras,S,0,7,1.2.06.01.07.08,Asset
1.2.06.01.07.99,Otros equipos de transporte,N,1,6,1.2.06.01.07,Asset
1.2.06.01.07.99.01,Otros equipos de transporte - Valores de origen,S,0,7,1.2.06.01.07.99,Asset
1.2.06.01.07.99.02,Otros equipos de transporte - Revaluaciones,S,0,7,1.2.06.01.07.99,Asset
1.2.06.01.07.99.03,Otros equipos de transporte - Depreciaciones acumuladas,S,0,7,1.2.06.01.07.99,Asset
1.2.06.01.07.99.04,Otros equipos de transporte - Pérdidas por deterioro,S,0,7,1.2.06.01.07.99,Asset
1.2.06.01.07.99.05,Otros equipos de transporte - Mejoras,S,0,7,1.2.06.01.07.99,Asset
1.2.06.01.08,Maquinarias y equipos especializados,N,1,5,1.2.06.01,Asset
1.2.06.01.08.01,Maquinarias y equipos agropecuarios,N,1,6,1.2.06.01.08,Asset
1.2.06.01.08.01.01,Maquinarias y equipos agropecuarios - Valores de origen,S,0,7,1.2.06.01.08.01,Asset
1.2.06.01.08.01.02,Maquinarias y equipos agropecuarios - Revaluaciones,S,0,7,1.2.06.01.08.01,Asset
1.2.06.01.08.01.03,Maquinarias y equipos agropecuarios - Depreciaciones acumuladas,S,0,7,1.2.06.01.08.01,Asset
1.2.06.01.08.01.04,Maquinarias y equipos agropecuarios - Pérdidas por deterioro,S,0,7,1.2.06.01.08.01,Asset
1.2.06.01.08.01.05,Maquinarias y equipos agropecuarios - Mejoras,S,0,7,1.2.06.01.08.01,Asset
1.2.06.01.08.02,Maquinarias y equipos industriales,N,1,6,1.2.06.01.08,Asset
1.2.06.01.08.02.01,Maquinarias y equipos industriales - Valores de origen,S,0,7,1.2.06.01.08.02,Asset
1.2.06.01.08.02.02,Maquinarias y equipos industriales - Revaluaciones,S,0,7,1.2.06.01.08.02,Asset
1.2.06.01.08.02.03,Maquinarias y equipos industriales - Depreciaciones acumuladas,S,0,7,1.2.06.01.08.02,Asset
1.2.06.01.08.02.04,Maquinarias y equipos industriales - Pérdidas por deterioro,S,0,7,1.2.06.01.08.02,Asset
1.2.06.01.08.02.05,Maquinarias y equipos industriales - Mejoras,S,0,7,1.2.06.01.08.02,Asset
1.2.06.01.08.03,Maquinarias y equipos de construcción,N,1,6,1.2.06.01.08,Asset
1.2.06.01.08.03.01,Maquinarias y equipos de construcción - Valores de origen,S,0,7,1.2.06.01.08.03,Asset
1.2.06.01.08.03.02,Maquinarias y equipos de construcción - Revaluaciones,S,0,7,1.2.06.01.08.03,Asset
1.2.06.01.08.03.03,Maquinarias y equipos de construcción - Depreciaciones acumuladas,S,0,7,1.2.06.01.08.03,Asset
1.2.06.01.08.03.04,Maquinarias y equipos de construcción - Pérdidas por deterioro,S,0,7,1.2.06.01.08.03,Asset
1.2.06.01.08.03.05,Maquinarias y equipos de construcción - Mejoras,S,0,7,1.2.06.01.08.03,Asset
1.2.06.01.08.04,"Sistemas de aire acondicionado, calefacción y refrigeración industrial y comercial",N,1,6,1.2.06.01.08,Asset
1.2.06.01.08.04.01,"Sistemas de aire acondicionado, calefacción y refrigeración industrial y comercial - Valores de origen",S,0,7,1.2.06.01.08.04,Asset
1.2.06.01.08.04.02,"Sistemas de aire acondicionado, calefacción y refrigeración industrial y comercial - Revaluaciones",S,0,7,1.2.06.01.08.04,Asset
1.2.06.01.08.04.03,"Sistemas de aire acondicionado, calefacción y refrigeración industrial y comercial - Depreciaciones acumuladas",S,0,7,1.2.06.01.08.04,Asset
1.2.06.01.08.04.04,"Sistemas de aire acondicionado, calefacción y refrigeración industrial y comercial - Pérdidas por deterioro",S,0,7,1.2.06.01.08.04,Asset
1.2.06.01.08.04.05,"Sistemas de aire acondicionado, calefacción y refrigeración industrial y comercial - Mejoras",S,0,7,1.2.06.01.08.04,Asset
1.2.06.01.08.05,"Equipos de comunicación, telecomunicaciones y señalamiento",N,1,6,1.2.06.01.08,Asset
1.2.06.01.08.05.01,"Equipos de comunicación, telecomunicaciones y señalamiento - Valores de origen",S,0,7,1.2.06.01.08.05,Asset
1.2.06.01.08.05.02,"Equipos de comunicación, telecomunicaciones y señalamiento - Revaluaciones",S,0,7,1.2.06.01.08.05,Asset
1.2.06.01.08.05.03,"Equipos de comunicación, telecomunicaciones y señalamiento - Depreciaciones acumuladas",S,0,7,1.2.06.01.08.05,Asset
1.2.06.01.08.05.04,"Equipos de comunicación, telecomunicaciones y señalamiento - Pérdidas por deterioro",S,0,7,1.2.06.01.08.05,Asset
1.2.06.01.08.05.05,"Equipos de comunicación, telecomunicaciones y señalamiento - Mejoras",S,0,7,1.2.06.01.08.05,Asset
1.2.06.01.08.06,"Equipos de generación eléctrica, aparatos y accesorios eléctricos 1.2.06.01.08.06.01 Equipos de generación eléctrica, aparatos y accesorios eléctricos - Valores de origen                                  S 1.2.06.01.08.06.02 Equipos de generación eléctrica, aparatos y accesorios eléctricos - Revaluaciones                     S",N,1,6,1.2.06.01.08,Asset
1.2.06.01.08.06.03,"Equipos de generación eléctrica, aparatos y accesorios eléctricos - Depreciaciones acumuladas",S,0,7,1.2.06.01.08.06,Asset
1.2.06.01.08.06.04,"Equipos de generación eléctrica, aparatos y accesorios eléctricos - Pérdidas por deterioro",S,0,7,1.2.06.01.08.06,Asset
1.2.06.01.08.06.05,"Equipos de generación eléctrica, aparatos y accesorios eléctricos - Mejoras",S,0,7,1.2.06.01.08.06,Asset
1.2.06.01.08.07,Herramientas y máquinas-herramientas,N,1,6,1.2.06.01.08,Asset
1.2.06.01.08.07.01,Herramientas y máquinas-herramientas - Valores de origen,S,0,7,1.2.06.01.08.07,Asset
1.2.06.01.08.07.02,Herramientas y máquinas-herramientas - Revaluaciones,S,0,7,1.2.06.01.08.07,Asset
1.2.06.01.08.07.03,Herramientas y máquinas-herramientas - Depreciaciones acumuladas,S,0,7,1.2.06.01.08.07,Asset
1.2.06.01.08.07.04,Herramientas y máquinas-herramientas - Pérdidas por deterioro,S,0,7,1.2.06.01.08.07,Asset
1.2.06.01.08.07.05,Herramientas y máquinas-herramientas - Mejoras,S,0,7,1.2.06.01.08.07,Asset
1.2.06.01.08.99,Otras maquinarias y equipos especializados,N,1,6,1.2.06.01.08,Asset
1.2.06.01.08.99.01,Otras maquinarias y equipos especializados - Valores de origen,S,0,7,1.2.06.01.08.99,Asset
1.2.06.01.08.99.02,Otras maquinarias y equipos especializados - Revaluaciones,S,0,7,1.2.06.01.08.99,Asset
1.2.06.01.08.99.03,Otras maquinarias y equipos especializados - Depreciaciones acumuladas,S,0,7,1.2.06.01.08.99,Asset
1.2.06.01.08.99.04,Otras maquinarias y equipos especializados - Pérdidas por deterioro,S,0,7,1.2.06.01.08.99,Asset
1.2.06.01.08.99.05,Otras maquinarias y equipos especializados - Mejoras,S,0,7,1.2.06.01.08.99,Asset
1.2.06.01.09,"Equipos de defensa, seguridad y orden público",N,1,5,1.2.06.01,Asset
1.2.06.01.09.01,Equipos de defensa,N,1,6,1.2.06.01.09,Asset
1.2.06.01.09.01.01,Equipos de defensa - Valores de origen,S,0,7,1.2.06.01.09.01,Asset
1.2.06.01.09.01.02,Equipos de defensa - Revaluaciones,S,0,7,1.2.06.01.09.01,Asset
1.2.06.01.09.01.03,Equipos de defensa - Depreciaciones acumuladas,S,0,7,1.2.06.01.09.01,Asset
1.2.06.01.09.01.04,Equipos de defensa - Pérdidas por deterioro,S,0,7,1.2.06.01.09.01,Asset
1.2.06.01.09.01.05,Equipos de defensa - Mejoras,S,0,7,1.2.06.01.09.01,Asset
1.2.06.01.09.02,Equipos de seguridad,N,1,6,1.2.06.01.09,Asset
1.2.06.01.09.02.01,Equipos de seguridad - Valores de origen,S,0,7,1.2.06.01.09.02,Asset
1.2.06.01.09.02.02,Equipos de seguridad - Revaluaciones,S,0,7,1.2.06.01.09.02,Asset
1.2.06.01.09.02.03,Equipos de seguridad - Depreciaciones acumuladas,S,0,7,1.2.06.01.09.02,Asset
1.2.06.01.09.02.04,Equipos de seguridad - Pérdidas por deterioro,S,0,7,1.2.06.01.09.02,Asset
1.2.06.01.09.02.05,Equipos de seguridad - Mejoras,S,0,7,1.2.06.01.09.02,Asset
1.2.06.01.09.03,Vehículos de defensa y seguridad,N,1,6,1.2.06.01.09,Asset
1.2.06.01.09.03.01,Vehículos de defensa y seguridad - Valores de origen,S,0,7,1.2.06.01.09.03,Asset
1.2.06.01.09.03.02,Vehículos de defensa y seguridad - Revaluaciones,S,0,7,1.2.06.01.09.03,Asset
1.2.06.01.09.03.03,Vehículos de defensa y seguridad - Depreciaciones acumuladas,S,0,7,1.2.06.01.09.03,Asset
1.2.06.01.09.03.04,Vehículos de defensa y seguridad - Pérdidas por deterioro,S,0,7,1.2.06.01.09.03,Asset
1.2.06.01.09.03.05,Vehículos de defensa y seguridad - Mejoras,S,0,7,1.2.06.01.09.03,Asset
1.2.06.01.09.04,Embarcaciones de defensa y seguridad,N,1,6,1.2.06.01.09,Asset
1.2.06.01.09.04.01,Embarcaciones de defensa y seguridad - Valores de origen,S,0,7,1.2.06.01.09.04,Asset
1.2.06.01.09.04.02,Embarcaciones de defensa y seguridad - Revaluaciones,S,0,7,1.2.06.01.09.04,Asset
1.2.06.01.09.04.03,Embarcaciones de defensa y seguridad - Depreciaciones acumuladas,S,0,7,1.2.06.01.09.04,Asset
1.2.06.01.09.04.04,Embarcaciones de defensa y seguridad - Pérdidas por deterioro,S,0,7,1.2.06.01.09.04,Asset
1.2.06.01.09.04.05,Embarcaciones de defensa y seguridad - Mejoras,S,0,7,1.2.06.01.09.04,Asset
1.2.06.01.09.05,Aeronaves de defensa y seguridad,N,1,6,1.2.06.01.09,Asset
1.2.06.01.09.05.01,Aeronaves de defensa y seguridad - Valores de origen,S,0,7,1.2.06.01.09.05,Asset
1.2.06.01.09.05.02,Aeronaves de defensa y seguridad - Revaluaciones,S,0,7,1.2.06.01.09.05,Asset
1.2.06.01.09.05.03,Aeronaves de defensa y seguridad - Depreciaciones acumuladas,S,0,7,1.2.06.01.09.05,Asset
1.2.06.01.09.05.04,Aeronaves de defensa y seguridad - Pérdidas por deterioro,S,0,7,1.2.06.01.09.05,Asset
1.2.06.01.09.05.05,Aeronaves de defensa y seguridad - Mejoras,S,0,7,1.2.06.01.09.05,Asset
1.2.06.01.09.06,Armas,N,1,6,1.2.06.01.09,Asset
1.2.06.01.09.06.01,Armas - Valores de origen,S,0,7,1.2.06.01.09.06,Asset
1.2.06.01.09.06.02,Armas - Valores Revaluaciones.,S,0,7,1.2.06.01.09.06,Asset
1.2.06.01.09.06.03,Armas - Depreciaciones acumuladas,S,0,7,1.2.06.01.09.06,Asset
1.2.06.01.09.06.04,Armas - Pérdidas por deterioro,S,0,7,1.2.06.01.09.06,Asset
1.2.06.01.09.06.05,Armas - Mejoras *,S,0,7,1.2.06.01.09.06,Asset
1.2.06.01.09.99,"Otros equipos de defensa, seguridad y orden público. 1.2.06.01.09.99.01 Otros equipos de defensa, seguridad y orden público - Valores de origen.                S",N,1,6,1.2.06.01.09,Asset
1.2.06.01.09.99.02,"Otros equipos de defensa, seguridad y orden público - Revaluaciones.",S,0,7,1.2.06.01.09.99,Asset
1.2.06.01.09.99.03,"Otros equipos de defensa, seguridad y orden público - Depreciaciones acumuladas",S,0,7,1.2.06.01.09.99,Asset
1.2.06.01.09.99.04,"Otros equipos de defensa, seguridad y orden público - Pérdidas por deterioro",S,0,7,1.2.06.01.09.99,Asset
1.2.06.01.09.99.05,"Otros equipos de defensa, seguridad y orden público - Mejoras",S,0,7,1.2.06.01.09.99,Asset
1.2.06.01.10,Semovientes,N,1,5,1.2.06.01,Asset
1.2.06.01.10.01,Equinos,N,1,6,1.2.06.01.10,Asset
1.2.06.01.10.01.01,Equinos - Valores de origen,S,0,7,1.2.06.01.10.01,Asset
1.2.06.01.10.01.02,Equinos - Revaluaciones,S,0,7,1.2.06.01.10.01,Asset
1.2.06.01.10.01.03,Equinos - Depreciaciones acumuladas,S,0,7,1.2.06.01.10.01,Asset
1.2.06.01.10.01.04,Equinos - Pérdidas por deterioro,S,0,7,1.2.06.01.10.01,Asset
1.2.06.01.10.02,Caninos,N,1,6,1.2.06.01.10,Asset
1.2.06.01.10.02.01,Caninos - Valores de origen,S,0,7,1.2.06.01.10.02,Asset
1.2.06.01.10.02.02,Caninos - Revaluaciones,S,0,7,1.2.06.01.10.02,Asset
1.2.06.01.10.02.03,Caninos - Depreciaciones acumuladas,S,0,7,1.2.06.01.10.02,Asset
1.2.06.01.10.02.04,Caninos - Pérdidas por deterioro,S,0,7,1.2.06.01.10.02,Asset
1.2.06.01.10.03,Bovinos,N,1,6,1.2.06.01.10,Asset
1.2.06.01.10.03.01,Bovinos - Valores de origen,S,0,7,1.2.06.01.10.03,Asset
1.2.06.01.10.03.02,Bovinos - Revaluaciones,S,0,7,1.2.06.01.10.03,Asset
1.2.06.01.10.03.03,Bovinos - Depreciaciones acumuladas,S,0,7,1.2.06.01.10.03,Asset
1.2.06.01.10.03.04,Bovinos - Pérdidas por deterioro,S,0,7,1.2.06.01.10.03,Asset
1.2.06.01.10.99,Otros semovientes,N,1,6,1.2.06.01.10,Asset
1.2.06.01.10.99.01,Otros semovientes - Valores de origen,S,0,7,1.2.06.01.10.99,Asset
1.2.06.01.10.99.02,Otros semovientes - Revaluaciones,S,0,7,1.2.06.01.10.99,Asset
1.2.06.01.10.99.03,Otros semovientes - Depreciaciones acumuladas,S,0,7,1.2.06.01.10.99,Asset
1.2.06.01.10.99.04,Otros semovientes - Pérdidas por deterioro,S,0,7,1.2.06.01.10.99,Asset
1.2.06.01.11,Bienes de infraestructura y de beneficio y uso público en servicio,N,1,5,1.2.06.01,Asset
1.2.06.01.11.01,Carreteras y caminos,N,1,6,1.2.06.01.11,Asset
1.2.06.01.11.01.01,Carreteras y caminos - Valores de origen,S,0,7,1.2.06.01.11.01,Asset
1.2.06.01.11.01.02,Carreteras y caminos - Revaluaciones,S,0,7,1.2.06.01.11.01,Asset
1.2.06.01.11.01.03,Carreteras y caminos - Depreciaciones acumuladas,S,0,7,1.2.06.01.11.01,Asset
1.2.06.01.11.01.04,Carreteras y caminos - Pérdidas por deterioro,S,0,7,1.2.06.01.11.01,Asset
1.2.06.01.11.01.05,Carreteras y caminos - Mejoras,S,0,7,1.2.06.01.11.01,Asset
1.2.06.01.11.02,Vías férreas,N,1,6,1.2.06.01.11,Asset
1.2.06.01.11.02.01,Vías férreas - Valores de origen,S,0,7,1.2.06.01.11.02,Asset
1.2.06.01.11.02.02,Vías férreas - Revaluaciones,S,0,7,1.2.06.01.11.02,Asset
1.2.06.01.11.02.03,Vías férreas - Depreciaciones acumuladas,S,0,7,1.2.06.01.11.02,Asset
1.2.06.01.11.02.04,Vías férreas - Pérdidas por deterioro,S,0,7,1.2.06.01.11.02,Asset
1.2.06.01.11.02.05,Vías férreas - Mejoras,S,0,7,1.2.06.01.11.02,Asset
1.2.06.01.11.03,Puentes,N,1,6,1.2.06.01.11,Asset
1.2.06.01.11.03.01,Puentes - Valores de origen,S,0,7,1.2.06.01.11.03,Asset
1.2.06.01.11.03.02,Puentes - Revaluaciones,S,0,7,1.2.06.01.11.03,Asset
1.2.06.01.11.03.03,Puentes - Depreciaciones acumuladas,S,0,7,1.2.06.01.11.03,Asset
1.2.06.01.11.03.04,Puentes - Pérdidas por deterioro,S,0,7,1.2.06.01.11.03,Asset
1.2.06.01.11.03.05,Puentes - Mejoras,S,0,7,1.2.06.01.11.03,Asset
1.2.06.01.11.04,Túneles,N,1,6,1.2.06.01.11,Asset
1.2.06.01.11.04.01,Túneles - Valores de origen,S,0,7,1.2.06.01.11.04,Asset
1.2.06.01.11.04.02,Túneles - Revaluaciones,S,0,7,1.2.06.01.11.04,Asset
1.2.06.01.11.04.03,Túneles - Depreciaciones acumuladas,S,0,7,1.2.06.01.11.04,Asset
1.2.06.01.11.04.04,Túneles - Pérdidas por deterioro,S,0,7,1.2.06.01.11.04,Asset
1.2.06.01.11.04.05,Túneles - Mejoras,S,0,7,1.2.06.01.11.04,Asset
1.2.06.01.11.05,Plazas y parques,N,1,6,1.2.06.01.11,Asset
1.2.06.01.11.05.01,Plazas y parques - Valores de origen 1.2.06.01.11.05.02 Plazas y parques - Revaluaciones                                                        S 1.2.06.01.11.05.03 Plazas y parques - Depreciaciones acumuladas                                                              S,S,0,7,1.2.06.01.11.05,Asset
1.2.06.01.11.05.04,Plazas y parques - Pérdidas por deterioro,S,0,7,1.2.06.01.11.05,Asset
1.2.06.01.11.05.05,Plazas y parques - Mejoras,S,0,7,1.2.06.01.11.05,Asset
1.2.06.01.11.06,Cementerios,N,1,6,1.2.06.01.11,Asset
1.2.06.01.11.06.01,Cementerios - Valores de origen,S,0,7,1.2.06.01.11.06,Asset
1.2.06.01.11.06.02,Cementerios - Revaluaciones,S,0,7,1.2.06.01.11.06,Asset
1.2.06.01.11.06.03,Cementerios - Depreciaciones acumuladas,S,0,7,1.2.06.01.11.06,Asset
1.2.06.01.11.06.04,Cementerios - Pérdidas por deterioro,S,0,7,1.2.06.01.11.06,Asset
1.2.06.01.11.06.05,Cementerios - Mejoras,S,0,7,1.2.06.01.11.06,Asset
1.2.06.01.11.07,Infraestructura Urbanística,N,1,6,1.2.06.01.11,Asset
1.2.06.01.11.07.01,Infraestructura Urbanística - Valores de origen,S,0,7,1.2.06.01.11.07,Asset
1.2.06.01.11.07.02,Infraestructura Urbanística - Revaluaciones,S,0,7,1.2.06.01.11.07,Asset
1.2.06.01.11.07.03,Infraestructura Urbanística - Depreciaciones acumuladas,S,0,7,1.2.06.01.11.07,Asset
1.2.06.01.11.07.04,Infraestructura Urbanística - Pérdidas por deterioro,S,0,7,1.2.06.01.11.07,Asset
1.2.06.01.11.07.05,Infraestructura Urbanística - Mejoras,S,0,7,1.2.06.01.11.07,Asset
1.2.06.01.11.08,Mercados Municipales,N,1,6,1.2.06.01.11,Asset
1.2.06.01.11.08.01,Mercados Municipales - Valores de origen,S,0,7,1.2.06.01.11.08,Asset
1.2.06.01.11.08.02,Mercados Municipales - Revaluaciones,S,0,7,1.2.06.01.11.08,Asset
1.2.06.01.11.08.03,Mercados Municipales - Depreciaciones acumuladas,S,0,7,1.2.06.01.11.08,Asset
1.2.06.01.11.08.04,Mercados Municipales - Pérdidas por deterioro,S,0,7,1.2.06.01.11.08,Asset
1.2.06.01.11.08.05,Mercados Municipales - Mejoras,S,0,7,1.2.06.01.11.08,Asset
1.2.06.01.11.09,Mataderos Municipales,N,1,6,1.2.06.01.11,Asset
1.2.06.01.11.09.01,Mataderos Municipales - Valores de origen,S,0,7,1.2.06.01.11.09,Asset
1.2.06.01.11.09.02,Mataderos Municipales - Revaluaciones,S,0,7,1.2.06.01.11.09,Asset
1.2.06.01.11.09.03,Mataderos Municipales - Depreciaciones acumuladas,S,0,7,1.2.06.01.11.09,Asset
1.2.06.01.11.09.04,Mataderos Municipales - Pérdidas por deterioro,S,0,7,1.2.06.01.11.09,Asset
1.2.06.01.11.09.05,Mataderos Municipales - Mejoras,S,0,7,1.2.06.01.11.09,Asset
1.2.06.01.11.99,Otros bienes de infraestructura y de beneficio y uso público diversos,N,1,6,1.2.06.01.11,Asset
1.2.06.01.11.99.01,Otros bienes de infraestructura y de beneficio y uso público diversos - Valores de origen,S,0,7,1.2.06.01.11.99,Asset
1.2.06.01.11.99.02,Otros bienes de infraestructura y de beneficio y uso público diversos - Revaluaciones,S,0,7,1.2.06.01.11.99,Asset
1.2.06.01.11.99.03,Otros bienes de infraestructura y de beneficio y uso público diversos - Depreciaciones acumuladas,S,0,7,1.2.06.01.11.99,Asset
1.2.06.01.11.99.04,Otros bienes de infraestructura y de beneficio y uso público diversos - Pérdidas por deterioro,S,0,7,1.2.06.01.11.99,Asset
1.2.06.01.11.99.05,Otros bienes de infraestructura y de beneficio y uso público diversos - Mejoras,S,0,7,1.2.06.01.11.99,Asset
1.2.06.02,"Propiedades, planta y equipos concesionados",N,1,4,1.2.06,Asset
1.2.06.02.01,Tierras y terrenos,N,1,5,1.2.06.02,Asset
1.2.06.02.02,Edificios,N,1,5,1.2.06.02,Asset
1.2.06.02.02.01,Edificios residenciales,S,0,6,1.2.06.02.02,Asset
1.2.06.02.02.02,Edificios no residenciales,S,0,6,1.2.06.02.02,Asset
1.2.06.02.03,Bienes concesionados en proceso de producción,N,1,5,1.2.06.02,Asset
1.2.06.02.03.01,Construcciones en bienes de uso público concesionados,S,0,6,1.2.06.02.03,Asset
1.2.06.02.03.02,Construcciones en bienes de uso privado concesionados,S,0,6,1.2.06.02.03,Asset
1.2.06.02.04,"Equipos, mobiliario de oficina y alojamiento",S,0,5,1.2.06.02,Asset
1.2.06.02.05,"Equipos y mobiliario educacional, deportivo y recreativo",S,0,5,1.2.06.02,Asset
1.2.06.02.06,"Equipo e instrumental médico, científico y de laboratorio",S,0,5,1.2.06.02,Asset
1.2.06.02.07,"Equipos de transporte, tracción y elevación",S,0,5,1.2.06.02,Asset
1.2.06.02.08,Maquinarias y equipos especializados,S,0,5,1.2.06.02,Asset
1.2.06.02.09,"Equipos de defensa, seguridad y orden público",S,0,5,1.2.06.02,Asset
1.2.06.02.10,Activos Biológicos producidos,N,1,5,1.2.06.02,Asset
1.2.06.02.10.01,Activos Biológicos de Origen Animal,S,0,6,1.2.06.02.10,Asset
1.2.06.02.10.02,Activos Biológicos de Origen Vegetal,S,0,6,1.2.06.02.10,Asset
1.2.06.02.11,Bienes de infraestructura y de beneficio y uso público en servicio,S,0,5,1.2.06.02,Asset
1.2.07,Bienes del Patrimonio histórico y cultural,N,1,3,1.2,Asset
1.2.07.01,"Bienes del Patrimonio históricos y cultural, no producidos",N,1,4,1.2.07,Asset
1.2.07.01.01,Terrenos,N,1,5,1.2.07.01,Asset
1.2.07.01.01.01,Terrenos - Valores de origen,S,0,6,1.2.07.01.01,Asset
1.2.07.01.01.02,Terrenos - Revaluaciones,S,0,6,1.2.07.01.01,Asset
1.2.07.01.01.04,Terrenos - Pérdidas por deterioro,S,0,6,1.2.07.01.01,Asset
1.2.07.01.01.05,Terrenos - Mejoras,S,0,6,1.2.07.01.01,Asset
1.2.07.02,"Bienes del Patrimonio históricos y cultural, producidos",N,1,4,1.2.07,Asset
1.2.07.02.01,Inmuebles,N,1,5,1.2.07.02,Asset
1.2.07.02.01.01,Inmuebles- Valores de origen,S,0,6,1.2.07.02.01,Asset
1.2.07.02.01.02,Inmuebles - Revaluaciones,S,0,6,1.2.07.02.01,Asset
